	Olin1	Olin2	Olin3	Olin4	Olin5	Olin6	Olin7	Olin8	Olin9	Olin10	Olin11	Olin12	Olin13	Olin14	Olin15	Olin16	Olin17	Olin18	Olin19	Olin20	Olin21	Olin22	Olin23	Olin24	Olin25	Olin26	Olin27	Olin28	Olin29	Olin30	Olin31	Olin32	Olin33	Olin34	Olin35	Olin36	Olin37	Olin38	Olin39	Olin40	Olin41	Olin42	Olin43	Olin44	Olin45	Olin46	Olin47	Olin48	Olin49	Olin50	Olin51	Olin52	Olin53	Olin54	Olin55	Olin56	Olin57	Olin58	Olin59	Olin60	Olin61	Olin62	Olin63	Olin64	Olin65	Olin66	Olin67	Olin68	Olin69	Olin70	Olin71	Olin72	Olin73	Olin74	Olin75	Olin76	Olin77	Olin78	Olin79	Olin80	Olin81	Olin82	Olin83	Olin84	Olin85	Olin86	Olin87	Olin88	
rhodocyclus tenuis	0.0828265408005809203957520200	0.013877131874384202273074200	0.0204116346317400918523558400	0.0114072778432640024335526100	0.0108230964879051896747659500	0.0098207709305180456665848300	0.0083096354839901023008457400	0.0091069403164247808125046600	0.0077140653124196451529956300	0.0009158012345000641060864200	0.0334744040360567152045525200	0.069500565702278972038144500	0.0031849500493667257651842500	0.0042456985766295521849426300	0.0039463688473643189060665600	0.0017277274337200563239143400	0.0042394437849754112260471400	0.0482685878756458158285213700	0.0311692121523257732714838400	0.0074149871720721923151072900	0.0040774719673802242609582100	0	0.0025003125390673834229278700	0.0023222869882260049696941500	0.0027253154552639468018423100	0.0197516558471485192841999900	0.0331507830214949677111373400	0.0279770079861640978686606600	0.0183511492407212001651603400	0.0079400788714501230712225100	0.0181340103363858917399582900	0.0187867907986473510624973900	0.0175463782680129524174123900	0.0163518927315836808110538800	0.0179032087432761244435764100	0.0214396741169534223079809200	0.006349811093119979680604500	0.0122841068225929292681129200	0.0177960942256357420502973800	0.0635591400620131069253695400	0.0886140956830837705297713200	0.1579927842101539840120734800	0.0637993925188277555096323200	0.0701269102278150597539714200	0.0477573924463724280654276300	0.0797560403471733520994604700	0.088333411643095428276088900	0.1357185708244411443632537100	0.2455753423586182085513401100	0.2032909867484393823239513700	0.221690994804951989209257600	0.2433707727459751901881308600	0.1434118604124558652096245300	0.0526315789473684210526315800	0.1733738552226324270300038800	0.3210313662044605571884767500	0.1888991882250498581500519600	0.0828007348565218516314332300	0.1298385133490221536963401800	0.1062814115612559220362797900	0.0473504343887676534771688600	0.0556683969006243887760475400	0.0234395466515918209770154600	0.0305489513740387041931756300	0.0213501857466159955591613600	0.0214605819604872814492204800	0.01896118014385215335802500	0.0279572564612326043737574600	0.1663013077330108095850026500	0.2497129212766345260011300900	0.2360381799839623373599937900	0.190270460354041206427750600	0.1635584053381293088842840600	0.0481086689934911800773511900	0.1371610485200153530062540900	0.2168605682019667480462090300	0.23568122319207693261867300	0.1951159758861152671688934400	0.1636378649011792435126594200	0.1716053560206893217962971900	0.2139879152113537174709100	0.0904061397560999577449564200	0.0819119555210832674896522700	0.1359106811991994011435609700	0.1163963109041843361703389600	0.0690667357334024000690667400	0.2567256140518466333122380500	0.1015666861269503602818275600	
pseudomonas sp.	0	0	0.0008504847763225038271814900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001787725476875770956611900	0.0036669661355677380319392800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008175946365791840405526900	0.0008137822156034602019807500	0	0	0	0	0	0	0	0.0013869433156266903371659200	0.0019479697285504183264992100	0.0007959565407728738010904600	0.0015638439283759480803815800	0	0	0	0	0.0006677439602558794855700500	0	0.0016773317007304779556681200	0	0	0	0	0	0	0.0009006899284852196782735600	0	0	0	0.0013282152771321175736163300	0	0	0	0	0	0	0	0.0006279553146998059618077600	0	0	0	0	0	0	0	0.0006042442113404553584376700	0	0	0	0	0	0	0	0	
spirosoma spp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009167415338919345079848200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020804149734400355057488800	0.0019479697285504183264992100	0.0015919130815457476021809200	0	0	0	0	0.0006844814368634322637170100	0.0013354879205117589711401100	0.0008754344343380402524752900	0.0008386658503652389778340600	0	0	0	0.00070222746552063144293700	0	0	0.0009006899284852196782735600	0	0	0.0013787968618583424104126700	0	0	0	0	0	0	0	0	0	0.0019548813387027407436368600	0	0	0	0	0	0	0.0024169768453618214337506600	0	0	0.0007248845621334802432712600	0	0	0	0	0	
barnesiella viscericola	0.0136153217754379595171099200	0.0027754263748768404546148400	0.0042524238816125191359074700	0	0	0.0068745396513626319666093800	0	0.0008279036651295255284095100	0.0025713551041398817176652100	0.0018316024690001282121728300	0	0.00969775335380636819136900	0.0053082500822778762753070800	0.0063685478649443282774139400	0.0039463688473643189060665600	0.0025915911505800844858715100	0.0033915550279803289808377100	0.0008938627384378854783059500	0.0018334830677838690159696400	0.0029659948688288769260429200	0.0040774719673802242609582100	0.0033436987996121309392449900	0	0.0023222869882260049696941500	0.0068132886381598670046057800	0.0171181017341953833796399900	0.0106082505668783896675639500	0.0025433643623785543516964200	0.0091755746203606000825801700	0.0172035042214752666543154300	0.0128449239882733399824704600	0.0354861603974449964513839600	0.0255220047534733853344180200	0.0081759463657918404055269400	0.0040689110780173010099037300	0	0.006349811093119979680604500	0.0016378809096790572357483900	0.0018732730763827096895049900	0.0025767218944059367672447100	0	0.0070743037706039097318838900	0.0270453946547204615747354400	0.0019479697285504183264992100	0	0.0023457658925639221205723700	0.0018794342902786261335338100	0.0019669358090498716574384600	0.0187700898618052133924591200	0.0150585916109955098017741800	0.0353904298935616127352128100	0.0113806476463945232821787800	0.0041933292518261948891703100	0	0.0397740020804862626715891200	0.0237173568699865319294916900	0.0835650683969551417095025400	0.0940133343683425190398564800	0.0892639779274527306662338700	0.0090068992848521967827355800	0.009264215423889323506402600	0.0315955766192733017377567100	0.005515187447433369641650700	0.00398464583139635272084900	0.0021350185746615995559161400	0.0012623871741463106734835600	0	0	0.0359059641696273338876710300	0.0082022492390135428248546400	0.0375074368193693577174784700	0.0527482464347837007918516500	0.0397492538869557284539495100	0.0320724459956607867182341300	0.0462847982660134113025219600	0.0190946412253304054883454500	0.0130571314787854256298433800	0.0314985431923773525474446800	0.1058391695003040061251604500	0.0555904674433218929762652900	0.0585377275654159105543522800	0.0510991224708391065514971100	0.0369691126688074924068342100	0.0451265933669216761609479800	0.0326206221642300050413688800	0.0086333419666753000086333400	0.01492590779371201356466500	0.0055981638022728545037227800	
beijerinckia spp.	0.0022692202959063265861849900	0	0	0.0009506064869386668694627200	0	0.0029462312791554136999754500	0.0009232928315544558112050800	0	0	0	0.0023910288597183368003251800	0.0008081461128171973492807500	0.0010616500164555752550614200	0.0021228492883147760924713100	0	0.0008638637168600281619571700	0	0	0.0009167415338919345079848200	0.0029659948688288769260429200	0.0013591573224600747536527400	0.0033436987996121309392449900	0.0025003125390673834229278700	0	0	0.0026335541129531359045600	0.0013260313208597987084454900	0.0025433643623785543516964200	0	0.0052933859143000820474816700	0	0	0.0015951252970920865834011300	0.0008175946365791840405526900	0.0008137822156034602019807500	0.0128638044701720533847885500	0.0010583018488533299467674200	0.0065515236387162289429935500	0.0046831826909567742237624700	0.0034356291925412490229929500	0.0090628052403153856223629800	0	0.0020804149734400355057488800	0.0019479697285504183264992100	0.0055716957854101166076332200	0.0023457658925639221205723700	0.000939717145139313066766900	0.0068842753316745508010346100	0.0023462612327256516740573900	0.0054758514949074581097360600	0.0020032318807676384567101600	0.0043771721716902012623764500	0.0016773317007304779556681200	0	0.0030595386215758663593530100	0.0016940969192847522806779800	0.0063200471896856829864329700	0.0034500306190217438179763800	0.0023185448812325384588632200	0.0027020697854556590348206700	0.0010293572693210359451558400	0.0015045512675844429398931800	0	0	0	0.0391340023985356308779902800	0.0075844720575408613432100	0.0051772697150430748840291600	0.0056693627636253685085796400	0.0036454441062282412554909500	0.0019400398354846219509040600	0.0194666147556939848160404900	0.0084711524677118765557597300	0.0226393736439958494481652700	0.0022577950373665078684157100	0.0006819514723332287674409100	0.0045699960175748989704451800	0.0166242311293102694000402500	0.0060050592624285960922076800	0.0060424421134045535843766600	0.0084554495372267426356286600	0.005896052592789127679018900	0.0086986147456017629192551100	0.0026545054921718633035851800	0	0.0086333419666753000086333400	0.007164435740981766511039200	0.0031989507441559168592701600	
rhodobacter capsulatus	0.0011346101479531632930924900	0	0	0	0.0013528870609881487093457400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006677439602558794855700500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
veillonella dispar	0	0	0	0	0	0	0	0.0008279036651295255284095100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013354879205117589711401100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bacillus thermoamylovorans	0	0	0	0	0	0	0	0	0.001285677552069940858832600	0	0	0	0	0	0	0	0	0.0008938627384378854783059500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016275644312069204039614900	0.0010719837058476711153990500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
lactobacillus iners	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008589072981353122557482400	0	0	0	0	0	0	0	0	0	0	0.0013354879205117589711401100	0	0	0.0105263157894736842105263200	0	0	0	0	0	0	0	0	0	0	0	0	0.0012640786762568102238683300	0	0	0	0	0	0	0.0009433072351664937270068900	0	0	0	0	0	0	0	0	0	0	0	0	0.005373326805736324883279400	0	
gemmatimonas spp.	0	0	0	0	0.0013528870609881487093457400	0	0.0009232928315544558112050800	0	0	0	0.0023910288597183368003251800	0.001616292225634394698561500	0	0	0	0	0	0.0026815882153136564349178500	0.0027502246016758035239544600	0	0	0	0	0	0	0.0013167770564765679522800	0.0013260313208597987084454900	0	0	0	0	0	0	0.0016351892731583680811053900	0.0016275644312069204039614900	0.0010719837058476711153990500	0.0010583018488533299467674200	0	0	0	0	0.0047162025137359398212559200	0.0041608299468800710114977600	0.0029219545928256274897488100	0.0023878696223186214032713800	0.0039096098209398702009539400	0	0	0.0046925224654513033481147800	0.0013689628737268645274340200	0.0006677439602558794855700500	0	0.0016773317007304779556681200	0	0	0	0.0014044549310412628858739900	0.000862507654755435954494100	0.0011592724406162692294316100	0.0018013798569704393565471200	0	0	0	0	0	0	0	0	0.0018897875878751228361932100	0.0018227220531141206277454800	0.0006466799451615406503013500	0.0037677318881988357708465500	0.0045613897903063950684860100	0.0018866144703329874540137700	0.0005644487593416269671039300	0	0.0026114262957570851259686800	0.0078746357980943381368611700	0.0015012648156071490230519200	0.0072509305360854643012519900	0	0	0	0	0	0	0	0	
staphylococcus aureus	0	0	0.0008504847763225038271814900	0	0	0	0.0009232928315544558112050800	0	0	0	0	0.0008081461128171973492807500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024527839097375521216580800	0.0032551288624138408079229800	0.0010719837058476711153990500	0	0	0.0009366365381913548447524900	0	0.0010069783600350428469292200	0	0	0	0	0	0	0	0	0.0006844814368634322637170100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006516271129009135812122900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007997376860389792148175400	
ochrobactrum anthropi	0.0011346101479531632930924900	0.0055508527497536809092296800	0.0042524238816125191359074700	0.0076048518955093349557017400	0.0081173223659288922560744600	0.0088386938374662410999263400	0.0147726853048712929792813100	0.0091069403164247808125046600	0.0064283877603497042941630200	0.0109896148140007692730369800	0.0286923463166200416039021600	0.01616292225634394698561500	0.0095548501481001772955527500	0.0116756710857312685085922300	0.0118391065420929567181996700	0.0095025008854603097815288700	0.0110225538409360691877225700	0.0455869996603321593936035200	0.0632551658385434810509524900	0.0148299743441443846302145900	0.0149507305470608222901800900	0.0167184939980606546962249600	0.015001875234404300537567200	0.0092891479529040198787766200	0.0109012618210557872073692500	0.0184348787906719513319199900	0.0106082505668783896675639500	0.0127168218118927717584821200	0.0091755746203606000825801700	0.0092634253500251435830929300	0.0136005077522894188049687200	0.0125245271990982340416649300	0.0079756264854604329170056300	0.0719483280189681955686370700	0.0642887950326733559564789300	0.0096478533526290400385914100	0.0105830184885332994676741700	0.0237492731903463299183516400	0.0056198192291481290685149600	0.0060123510869471857902376600	0.0161116537605606855508675100	0.018864810054943759285023700	0.0402213561531740197778116800	0.0798667588705671513864674500	0.06049269709873840888287500	0.0555164594573461568535460200	0.0112766057416717568012028400	0.0127850827588241657733499900	0.0484893988096634679305193800	0.0540740335122111488336436300	0.0560904926614938767878844500	0.0201349919897749258069316900	0.0679319338795843572045589900	0	0.0112183082791115099842943700	0.0084704845964237614033898900	0.0077245021207269458723069600	0.0103500918570652314539291500	0.0185483590498603076709057400	0.0441338064957757642354043200	0.0030880718079631078354675300	0.0090273076055066576393590600	0.026197140375308505797840800	0.0332053819283029393404082900	0.0320252786199239933387420500	0.0265101306570725241431547100	0.0492990683740155987308650100	0.0207090788601722995361166300	0.0056693627636253685085796400	0.0255181087435976887884366500	0.012286918958069272355725700	0.0320257210496901040521956500	0.0801501348868123704891113100	0.0707480426374870295255164600	0.0124178727055157932762863800	0.0102292720849984315116136300	0.0182799840702995958817807300	0.0428730171229580631895774800	0.0172645453794822137650970900	0.0477352926958959733165756300	0.011057126317911894215822100	0	0.0079737301834682826759838500	0.0021236043937374906428681400	0.0022241333293793185255478800	0.0028777806555584333362111100	0.000597036311748480542586600	0.0023992130581169376444526200	
prevotella pallens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033387198012793974278502700	0	0	0	0	0	0.00070222746552063144293700	0.000862507654755435954494100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
brevundimonas spp.	0.0011346101479531632930924900	0	0	0	0	0.0009820770930518045666584800	0	0.0008279036651295255284095100	0	0	0.0095641154388733472013007200	0.001616292225634394698561500	0	0	0	0.0008638637168600281619571700	0	0.0062570391690651983481416600	0.0128343814744870831117874600	0	0	0	0	0	0	0.0013167770564765679522800	0.0039780939625793961253364800	0	0	0	0	0	0.0007975626485460432917005600	0.0081759463657918404055269400	0.0056964755092242214138652200	0	0	0.0008189404548395286178741900	0	0	0	0.0023581012568679699106279600	0.010402074867200177528744400	0.0126618032355777191222448400	0.0047757392446372428065427600	0.0086011416060677144420986800	0	0	0.0039104353878760861234289800	0.0061603329317708903734530700	0.0066774396025587948557005300	0.0008754344343380402524752900	0.0067093268029219118226724900	0	0	0	0.00070222746552063144293700	0.000862507654755435954494100	0	0.0072055194278817574261884600	0	0	0.0027575937237166848208253500	0.0013282152771321175736163300	0.0074725650113155984457064800	0	0.00379223602877043067160500	0.003106361829025844930417500	0.0018897875878751228361932100	0.0054681661593423618832364300	0.0019400398354846219509040600	0.0006279553146998059618077600	0.0065162711290091358121228700	0.006603150646165456089048200	0	0	0.0032642828696963564074608400	0.0017499190662431862526358200	0.0015012648156071490230519200	0.0048339536907236428675013300	0.0013008383903425757900967200	0	0	0	0	0	0	0	
afipia broomeae	0	0	0	0.0009506064869386668694627200	0	0	0	0	0	0	0	0.0008081461128171973492807500	0	0.0010614246441573880462356600	0	0	0	0.0008938627384378854783059500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010719837058476711153990500	0	0.0032757618193581144714967800	0	0	0	0	0	0	0.0007959565407728738010904600	0.0007819219641879740401907900	0	0	0	0.0006844814368634322637170100	0.0006677439602558794855700500	0	0.0008386658503652389778340600	0	0.0010198462071919554531176700	0	0.0014044549310412628858739900	0	0	0.0009006899284852196782735600	0.0020587145386420718903116900	0	0	0	0	0	0.0012640786762568102238683300	0	0	0	0	0	0.0039097626774054814872737200	0.0018866144703329874540137700	0.0022577950373665078684157100	0.0013639029446664575348818200	0.0006528565739392712814921700	0.0017499190662431862526358200	0.0015012648156071490230519200	0.00362546526804273215062600	0	0	0	0	0	0	0	0	
pontibacter korlensis	0	0	0.0017009695526450076543629900	0	0.0013528870609881487093457400	0	0	0	0	0	0	0.001616292225634394698561500	0.0010616500164555752550614200	0	0.0019731844236821594530332800	0.0008638637168600281619571700	0	0	0	0	0.0027183146449201495073054700	0.0033436987996121309392449900	0	0.0023222869882260049696941500	0.0027253154552639468018423100	0.0052671082259062718091200	0.0026520626417195974168909900	0	0.0068816809652704500619351300	0.0026466929571500410237408400	0.0007555837640160788224982600	0.0062622635995491170208324600	0.0023926879456381298751016900	0.0024527839097375521216580800	0	0	0.0021166036977066598935348300	0.0016378809096790572357483900	0	0.0025767218944059367672447100	0	0.0023581012568679699106279600	0.0055477732625067613486636800	0	0.0007959565407728738010904600	0.0007819219641879740401907900	0	0.0009834679045249358287192300	0.0031283483103008688987431900	0.0034224071843171613185850400	0.0053419516820470358845604200	0.0008754344343380402524752900	0	0	0.0050992310359597772655883500	0.0025411453789271284210169700	0.0112356394483301030869919400	0.0094875842023097954994350600	0.0208669039310928461297689600	0	0.0020587145386420718903116900	0.0060182050703377717595727100	0	0.0013282152771321175736163300	0	0	0	0	0.0056693627636253685085796400	0.0009113610265570603138727400	0.0051734395612923252024108200	0.0244902572732924325105025500	0.0091227795806127901369720200	0.0056598434109989623620413200	0.0045155900747330157368314100	0.0075014661956655164418500	0.0058757091654534415334295200	0.0078746357980943381368611700	0.0157632805638750647420451700	0.0132933726494900178856286600	0.011057126317911894215822100	0.0049133771606576063991824100	0.0057990764970678419461700700	0.0037163076890406086250192500	0.0059310222116781827347943400	0	0.002388145246993922170346400	0.0015994753720779584296350800	
bosea spp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008137822156034602019807500	0	0	0	0.0009366365381913548447524900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011592724406162692294316100	0	0	0	0	0.0013282152771321175736163300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000597036311748480542586600	0	
corynebacterium durum	0	0	0	0	0	0	0	0	0	0	0	0.0008081461128171973492807500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008137822156034602019807500	0	0	0	0.0009366365381913548447524900	0	0	0	0	0	0	0	0	0	0	0	0	0.0008754344343380402524752900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006819514723332287674409100	0	0	0	0	0	0	0	0	0	0	0	0	
clostridium sp.	0.0068076608877189797585549600	0	0.0008504847763225038271814900	0.0009506064869386668694627200	0.0013528870609881487093457400	0.0009820770930518045666584800	0.0009232928315544558112050800	0.0008279036651295255284095100	0	0.0009158012345000641060864200	0	0.0008081461128171973492807500	0	0	0	0.0008638637168600281619571700	0.0008478887569950822452094300	0.001787725476875770956611900	0.0018334830677838690159696400	0	0	0	0	0	0.0027253154552639468018423100	0.0013167770564765679522800	0.0026520626417195974168909900	0	0	0	0.0015111675280321576449965200	0.0031311317997745585104162300	0.0015951252970920865834011300	0	0	0	0	0.0008189404548395286178741900	0	0	0	0	0	0.000973984864275209163249600	0	0	0	0	0.000782087077575217224685800	0	0	0	0	0	0	0	0	0	0	0	0.0020587145386420718903116900	0.0030091025351688858797863500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bacteroides fragilis	0	0	0	0	0	0	0	0	0	0	0	0.0008081461128171973492807500	0.0010616500164555752550614200	0	0	0	0.0008478887569950822452094300	0	0	0	0.0013591573224600747536527400	0	0	0	0	0.0039503311694297038568400	0	0	0.0022938936550901500206450400	0.0013233464785750205118704200	0	0.0020874211998497056736108200	0.0015951252970920865834011300	0.0024527839097375521216580800	0	0	0	0.0008189404548395286178741900	0	0.0017178145962706245114964700	0	0	0.003467358289066725842914800	0	0	0.0015638439283759480803815800	0	0.0009834679045249358287192300	0.000782087077575217224685800	0.0041068886211805935823020500	0.0026709758410235179422802100	0	0.0008386658503652389778340600	0	0.0061190772431517327187060200	0.0059293392174966329823729200	0.0161512317069745231875509100	0.0207001837141304629078583100	0.0092741795249301538354528700	0	0.0020587145386420718903116900	0.0075227563379222146994658800	0	0	0.0010675092873307997779580700	0	0	0	0.0113387255272507370171592700	0.0036454441062282412554909500	0.0019400398354846219509040600	0.0056515978322982536562698200	0.0045613897903063950684860100	0.0056598434109989623620413200	0.0028222437967081348355196300	0.0095473206126652027441727200	0.0032642828696963564074608400	0.0061247167318511518842253500	0.0277733990887322569264605400	0.0108763958041281964518779900	0.0091058687323980305306770200	0.0108094297534467340782013100	0.0108732684320022036490688900	0.0074326153780812172500384900	0.0111206666468965926277393900	0	0.004776290493987844340692800	0.0007997376860389792148175400	
anaerococcus hydrogenalis	0	0	0	0	0	0	0	0.0024837109953885765852285400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008137822156034602019807500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
rhodovibrio spp.	0	0	0	0.0009506064869386668694627200	0	0	0	0.0008279036651295255284095100	0.001285677552069940858832600	0	0.0023910288597183368003251800	0.0008081461128171973492807500	0	0	0	0	0.0008478887569950822452094300	0.001787725476875770956611900	0.0009167415338919345079848200	0	0	0	0	0	0	0.0013167770564765679522800	0	0	0	0	0	0.0010437105999248528368054100	0	0.0024527839097375521216580800	0	0	0	0.0016378809096790572357483900	0	0	0	0	0.0027738866312533806743318400	0.0019479697285504183264992100	0.0031838261630914952043618400	0.0015638439283759480803815800	0.000939717145139313066766900	0	0.0031283483103008688987431900	0.0020534443105902967911510200	0.0053419516820470358845604200	0.0008754344343380402524752900	0.0008386658503652389778340600	0	0	0	0.0014044549310412628858739900	0.000862507654755435954494100	0	0	0	0	0	0.0013282152771321175736163300	0.0021350185746615995559161400	0.0012623871741463106734835600	0.0025281573525136204477366700	0.0020709078860172299536116600	0	0.0027340830796711809416182100	0.0006466799451615406503013500	0	0.0032581355645045679060614400	0	0.0011288975186832539342078500	0.0006819514723332287674409100	0.0006528565739392712814921700	0	0	0.0024169768453618214337506600	0	0	0	0	0	0	0	0	
