,opitutus spp.,paludibacter propionicigenes,magnetospirillum sp.,rhodopseudomonas palustris,acetobacter spp.,bacteroides spp.,pleomorphomonas oryzae,afipia sp.,rhodoblastus acidophilus,spirochaeta spp.,citrobacter werkmanii,pontibacter spp.,pontibacter sp.,ruminococcus spp.,eubacterium sp.,desulfovibrio mexicanus,ancalomicrobium spp.,rhodocyclus tenuis,escherichia spp.,rhodoplanes elegans,propionicimonas paludicola,rhodopseudomonas spp.,pleomorphomonas spp.,caulobacter spp.,opitutus terrae,barnesiella viscericola,pontibacter salisaro,phaeospirillum sp.,rhodopseudomonas pangongensis,enterobacter spp.,prolixibacter spp.,cloacibacterium normanense,rhodopseudomonas rhenobacensis,clostridium sp.,pleomorphomonas sp.,citrobacter spp.,bradyrhizobium sp.,acidovorax caeni,fibrobacter spp.,chlorobium spp.,desulfovibrio desulfuricans,bradyrhizobium yuanmingense,bradyrhizobium spp.,rhodopseudomonas sp.,inquilinus spp.,dechloromonas agitata,acidovorax spp.,opitutus sp.,methylocella palustris,beijerinckia spp.,rhodocyclus spp.,bradyrhizobium elkanii,clostridium spp.,ochrobactrum anthropi,nitrospirillum azospirillum amazonense,acinetobacter junii,propionibacterium acnes,brevundimonas sp.,rhizobium petrolearium,escherichia vulneris,brevundimonas spp.,parabacteroides distasonis,nitrobacter hamburgensis,vitis vinifera,methylocystis heyerii,micrococcus luteus,pseudomonas veronii,streptococcus salivarius,stenotrophomonas spp.,zoogloea sp.,bordetella hinzii,cytophaga spp.,rhizobium straminoryzae,methanosaeta sp.,pontibacter korlensis,bacteroides fragilis,sphingobium yanoikuyae,rhodothermus spp.,rhodovibrio sodomensis,rhizobium sp.,enterobacter sp.,gemmatimonas spp.,bacteroides caccae,eubacterium rectale,citrobacter sp.,pseudomonas spp.,hydrogenophaga spp.,atopostipes sp.,rhodovibrio spp.,ochrobactrum intermedium,pseudochrobactrum kiredjianiae,steroidobacter spp.,oligotropha carboxidovorans,salinibacter spp.,pantoea agglomerans,chelatococcus spp.,streptococcus sanguinis,afipia broomeae,prevotella sp.,thioalkalivibrio spp.,methyloligella halotolerans,rhodopseudomonas oryzae,porphyromonas spp.,methylocella silvestris,rhodoplanes spp.,sphingobacterium spp.,nitrobacter spp.,spirosoma spp.,pseudomonas sp.,hartmannibacter stappia sp.,aquabacterium spp.,neisseria perflava,tumebacillus sp.,staphylococcus aureus,phyllobacterium sp.,lactobacillus iners,roseburia spp.,paenibacillus spp.,streptococcus thermophilus,stenoxybacter spp.,elizabethkingia meningoseptica,oribacterium sinus,flexithrix dorotheae,methylococcus capsulatus,flavobacterium sp.,prevotella spp.,methylopila sp.,acinetobacter lwoffii,parabacteroides spp.,enhydrobacter aerosaccus,prevotella pallens,fusobacterium nucleatum,burkholderia ubonensis,aeromonas spp.,methylocystis sp.,corynebacterium tuberculostearicum,sphingomonas faeni,prevotella nanceiensis,lactobacillus helveticus,bacillus thermoamylovorans,bosea spp.,corynebacterium durum
2G7B,0.14022382696190835,0.0005202094527533454,0.027365755159314144,0.10426777097094356,0.03354666484137034,0.1541325849618399,0.19706355453643176,0.020596187412300217,0.04634655532359081,0.00010267291830658134,0.0021492864232177692,0.016913652075704166,0.009213183202710565,6.844861220438755e-06,0.235038844587426,0.0,0.0012457647421198535,0.0020329237824703106,7.529347342482632e-05,5.475888976351004e-05,6.16037509839488e-05,0.0008419179301139669,0.00021219069783360144,0.0035182586673055205,0.0,0.00015058694684965264,2.737944488175502e-05,0.00015743180807009137,0.0003833122283445703,6.844861220438755e-06,4.106916732263253e-05,0.0,8.898319586570382e-05,0.0,0.0003901570895650091,0.0,0.00027379444881755024,6.844861220438755e-06,3.422430610219378e-05,2.0534583661316266e-05,0.0,1.368972244087751e-05,2.0534583661316266e-05,8.213833464526506e-05,2.737944488175502e-05,0.0,1.368972244087751e-05,0.00017112153051096889,1.368972244087751e-05,5.475888976351004e-05,6.844861220438755e-06,0.0,0.0,0.0005407440364146617,0.0002943290324788665,0.0,0.0,0.00021219069783360144,0.0001848112529518464,4.791402854307129e-05,6.16037509839488e-05,0.0,2.0534583661316266e-05,0.0,0.0,0.0,2.737944488175502e-05,6.844861220438755e-06,0.0,0.0,0.0,0.0002464150039357952,0.00015743180807009137,0.0,3.422430610219378e-05,4.106916732263253e-05,0.0,0.0001232075019678976,7.529347342482632e-05,6.844861220438756e-05,7.529347342482632e-05,1.368972244087751e-05,1.368972244087751e-05,2.0534583661316266e-05,6.844861220438755e-06,6.844861220438755e-06,0.0,0.0,2.0534583661316266e-05,6.844861220438755e-06,1.368972244087751e-05,6.844861220438755e-06,1.368972244087751e-05,0.0,0.0,3.422430610219378e-05,6.844861220438755e-06,6.844861220438755e-06,0.0,0.0,1.368972244087751e-05,6.844861220438755e-06,6.844861220438755e-06,6.844861220438755e-06,0.0,0.0,0.0,6.844861220438755e-06,0.0,0.0,0.0,0.0,6.844861220438755e-06,6.844861220438755e-06,2.0534583661316266e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.368972244087751e-05,0.0,0.0,6.844861220438755e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2G7C,0.13155487295916665,0.0007278554973122768,0.03013588861807619,0.09156288604721044,0.024373142799906513,0.18535608159994657,0.2393108744282328,0.017869186337684886,0.03635938699876465,0.00016026176087609762,0.002550833027277887,0.03505726019164636,0.018102901405629195,1.3355146739674802e-05,0.17499916530332876,0.0,0.0015558745951721146,0.002216954358786017,9.348602717772362e-05,9.348602717772362e-05,0.0004674301358886181,0.0006544021902440653,0.00022035992120463424,0.0023171179593335783,0.0,0.00035391138860138224,8.680845380788622e-05,8.680845380788622e-05,0.00026710293479349605,6.677573369837401e-06,1.3355146739674802e-05,2.0032720109512202e-05,8.013088043804881e-05,0.0,0.00029381322827284564,6.677573369837401e-06,0.00013355146739674802,6.677573369837401e-06,1.3355146739674802e-05,2.0032720109512202e-05,0.0,1.3355146739674802e-05,2.0032720109512202e-05,3.3387866849187006e-05,1.3355146739674802e-05,0.0,6.677573369837401e-06,0.00010684117391739842,3.3387866849187006e-05,2.0032720109512202e-05,0.0,0.0,0.0,0.0005609161630663417,0.00021368234783479683,6.677573369837401e-06,1.3355146739674802e-05,0.00024039264131414643,0.00014022904076658544,4.0065440219024404e-05,6.677573369837401e-05,6.677573369837401e-06,6.677573369837401e-06,0.0,6.677573369837401e-06,0.0,4.0065440219024404e-05,2.0032720109512202e-05,0.0,0.0,0.0,0.00014022904076658544,0.00016026176087609762,6.677573369837401e-06,5.342058695869921e-05,2.6710293479349604e-05,0.0,7.345330706821141e-05,6.0098160328536606e-05,3.3387866849187006e-05,2.6710293479349604e-05,6.677573369837401e-06,0.0,1.3355146739674802e-05,0.0,2.6710293479349604e-05,0.0,0.0,5.342058695869921e-05,6.677573369837401e-06,6.677573369837401e-06,6.677573369837401e-06,1.3355146739674802e-05,6.677573369837401e-06,0.0,6.677573369837401e-06,0.0,6.677573369837401e-06,0.00021368234783479683,0.0,6.677573369837401e-06,0.0,7.345330706821141e-05,1.3355146739674802e-05,0.0,0.0,0.0,1.3355146739674802e-05,6.677573369837401e-06,0.0,0.0,7.345330706821141e-05,6.677573369837401e-06,0.0,6.677573369837401e-06,1.3355146739674802e-05,2.0032720109512202e-05,0.0,0.0,0.0,0.0,6.677573369837401e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3387866849187006e-05,6.677573369837401e-06,0.0,6.677573369837401e-06,0.0,0.0,0.0,1.3355146739674802e-05,0.0,0.0,0.0,0.0
2G10A,0.0921954439482037,0.005056037751748546,0.018742451054745653,0.11743349905901519,0.06524395382152187,0.3070419370242409,0.17133647931237886,0.015687761579730907,0.023636976489424453,7.724502120726946e-05,0.0018187691356984354,0.10025701525238055,0.06518075334962502,1.4044549310412628e-05,0.008637397825903767,0.0,0.0016010786213870396,0.0018889918822504986,7.022274655206315e-05,0.00010533411982809472,1.4044549310412628e-05,0.0005688042470717115,0.00021769051431139576,0.00035813600741552203,7.022274655206314e-06,0.0008356506839695514,0.00023173506362180837,5.617819724165051e-05,2.8089098620825256e-05,3.5111373276031575e-05,7.022274655206314e-06,0.0,0.00010533411982809472,0.0,0.0002808909862082526,0.0,7.022274655206315e-05,7.022274655206314e-06,0.00015449004241453892,6.320047189685683e-05,0.0,2.8089098620825256e-05,2.1066823965618945e-05,2.1066823965618945e-05,3.5111373276031575e-05,0.0,0.0,2.1066823965618945e-05,1.4044549310412628e-05,6.320047189685683e-05,7.022274655206314e-06,0.0,0.0,7.724502120726946e-05,2.1066823965618945e-05,0.0,0.0,1.4044549310412628e-05,5.617819724165051e-05,0.0,7.022274655206314e-06,2.8089098620825256e-05,0.0,0.0,0.0,0.0,3.5111373276031575e-05,1.4044549310412628e-05,0.0,0.0,0.0,0.0,2.1066823965618945e-05,0.0,0.00011235639448330103,0.00016151231706974524,0.0,7.022274655206314e-06,0.0,0.0,0.0,1.4044549310412628e-05,2.8089098620825256e-05,1.4044549310412628e-05,0.0,7.022274655206314e-06,0.0,0.0,1.4044549310412628e-05,7.022274655206314e-06,0.0,0.0,7.022274655206314e-06,0.0,2.8089098620825256e-05,0.0,0.0,1.4044549310412628e-05,0.0,0.0,0.0,0.0,7.022274655206314e-06,0.0,7.022274655206314e-06,0.0,0.0,7.022274655206314e-06,0.0,7.022274655206314e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.022274655206314e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2G10B,0.10504480727266455,0.0007590067361847836,0.013110116352282626,0.15155122001707766,0.024426216782673947,0.20870097722117284,0.15816665372905184,0.03757945851769434,0.09332332824453816,0.00013800122476086976,0.0023115205147445682,0.1188880551314893,0.07293364728611966,8.62507654755436e-06,0.006477432487213324,0.0,0.0013110116352282627,0.0008280073485652185,6.037553583288052e-05,0.00011212599511820667,2.587522964266308e-05,0.0006900061238043488,0.00024150214333152207,0.0003450030619021744,8.62507654755436e-06,0.0009401333436834251,0.0001897516840461959,8.62507654755436e-06,7.762568892798923e-05,2.587522964266308e-05,1.725015309510872e-05,0.0,0.00012075107166576104,0.0,0.00022425199023641334,0.0,0.0001897516840461959,0.0,7.762568892798923e-05,1.725015309510872e-05,0.0,2.587522964266308e-05,4.31253827377718e-05,0.00010350091857065232,1.725015309510872e-05,0.0,0.0,5.175045928532616e-05,1.725015309510872e-05,3.450030619021744e-05,0.0,0.0,0.0,0.00010350091857065232,8.62507654755436e-06,0.0,8.62507654755436e-06,0.0,3.450030619021744e-05,0.0,8.62507654755436e-06,1.725015309510872e-05,0.0,0.0,0.0,0.0,4.31253827377718e-05,0.0,0.0,0.0,0.0,2.587522964266308e-05,2.587522964266308e-05,0.0,9.487584202309795e-05,0.00020700183714130463,0.0,0.0,0.0,2.587522964266308e-05,0.0,8.62507654755436e-06,0.0,8.62507654755436e-06,8.62507654755436e-06,2.587522964266308e-05,0.0,0.0,8.62507654755436e-06,0.0,1.725015309510872e-05,0.0,8.62507654755436e-06,1.725015309510872e-05,8.62507654755436e-06,0.0,0.0,0.0,8.62507654755436e-06,0.0,0.0,0.0,0.0,0.0,8.62507654755436e-06,2.587522964266308e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62507654755436e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62507654755436e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2G10C,0.08941468334473285,0.002040319495484634,0.01343596758674256,0.12647662327123496,0.0582302546921552,0.2691598752622854,0.20264082261972385,0.02299996522182678,0.023405710576042477,8.114907084313884e-05,0.0018896140782045188,0.10273472368741378,0.06421210048573515,0.0,0.01546469435782103,0.0,0.0019012068026106816,0.0012983851334902215,9.274179524930154e-05,0.00012751996846778962,5.796362203081346e-05,0.0006723780155574362,0.00018548359049860307,0.000452116251840345,0.0,0.0008926397792745273,0.00024344721252941653,2.3185448812325384e-05,3.4778173218488074e-05,1.1592724406162692e-05,2.3185448812325384e-05,1.1592724406162692e-05,6.955634643697615e-05,0.0,0.00023185448812325385,2.3185448812325384e-05,0.0001391126928739523,2.3185448812325384e-05,0.0001391126928739523,2.3185448812325384e-05,0.0,4.637089762465077e-05,2.3185448812325384e-05,0.0,4.637089762465077e-05,0.0,0.0,4.637089762465077e-05,3.4778173218488074e-05,2.3185448812325384e-05,0.0,0.0,0.0,0.00018548359049860307,0.0,0.0,1.1592724406162692e-05,2.3185448812325384e-05,2.3185448812325384e-05,0.0,0.0,2.3185448812325384e-05,0.0,0.0,0.0,0.0,4.637089762465077e-05,0.0,0.0,0.0,0.0,3.4778173218488074e-05,5.796362203081346e-05,0.0,0.00020866903931092846,9.274179524930154e-05,0.0,1.1592724406162692e-05,0.0,1.1592724406162692e-05,0.0,1.1592724406162692e-05,3.4778173218488074e-05,1.1592724406162692e-05,0.0,2.3185448812325384e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.1592724406162692e-05,2.3185448812325384e-05,2.3185448812325384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1592724406162692e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1592724406162692e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1592724406162692e-05,0.0,0.0,0.0,0.0,0.0,1.1592724406162692e-05,0.0
3G3A,0.10369931198036593,0.000358487184083169,0.5685468859872875,0.023660154149489156,0.008258993202531472,0.038757979786838,0.12256125305058806,0.003212596688129938,0.015456312821432018,0.00012409171756725082,0.037075847615370826,0.010203096777751735,0.00547382354157762,0.0,0.05756476898258579,0.0,0.0014063727990955093,0.00023439546651591822,0.0007859142112592552,0.0,4.136390585575027e-05,8.272781171150054e-05,6.893984309291712e-05,0.0007721262426406717,0.0,5.51518744743337e-05,5.51518744743337e-05,5.51518744743337e-05,2.757593723716685e-05,2.757593723716685e-05,0.0,5.51518744743337e-05,4.136390585575027e-05,0.0,0.0002757593723716685,0.00013787968618583424,2.757593723716685e-05,0.0,0.0,1.3787968618583425e-05,0.0,2.757593723716685e-05,0.0,0.0,0.0,1.3787968618583425e-05,0.0,4.136390585575027e-05,2.757593723716685e-05,0.0,0.0,0.0,0.0,0.00026197140375308506,0.0001792435920415845,0.0,0.0,5.51518744743337e-05,0.0,2.757593723716685e-05,2.757593723716685e-05,0.0,0.0,0.0,0.0,0.0,4.136390585575027e-05,1.3787968618583425e-05,0.0,0.0,0.0,2.757593723716685e-05,1.3787968618583425e-05,0.0,0.0,0.0,0.0,0.0,1.3787968618583425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3787968618583425e-05,0.0,1.3787968618583425e-05,1.3787968618583425e-05,0.0,0.0,1.3787968618583425e-05,0.0,0.0,0.0,0.0,1.3787968618583425e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.3787968618583425e-05,0.0,1.3787968618583425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3787968618583425e-05,0.0,0.0,0.0,0.0
3G3B,0.09721207613329969,0.00025236090265510233,0.6034746111649776,0.03130603408200401,0.0031611523595744396,0.018595013879849645,0.0989786024518854,0.004608907011648448,0.012618045132755117,0.00014610368048453295,0.0550678053898976,0.002404069651609133,0.0010360079161630517,2.656430554264235e-05,0.0650427021211598,0.0,0.0007836470135079494,0.000305489513740387,0.0017266798602717528,0.0,0.00011953937494189059,0.00013282152771321176,5.31286110852847e-05,0.0010360079161630517,0.0,3.9846458313963527e-05,5.31286110852847e-05,2.656430554264235e-05,6.641076385660588e-05,3.9846458313963527e-05,1.3282152771321175e-05,0.0,2.656430554264235e-05,0.0,0.00011953937494189059,0.00019923229156981764,2.656430554264235e-05,1.3282152771321175e-05,0.0,0.0,0.0,0.0,2.656430554264235e-05,2.656430554264235e-05,0.0,0.0,2.656430554264235e-05,0.0001062572221705694,0.0,0.0,0.0,0.0,0.0,0.0003320538192830294,0.0002125144443411388,0.0,0.0,3.9846458313963527e-05,3.9846458313963527e-05,5.31286110852847e-05,1.3282152771321175e-05,0.0,0.0,0.0,0.0,0.0,5.31286110852847e-05,1.3282152771321175e-05,0.0,0.0,0.0,0.00013282152771321176,5.31286110852847e-05,1.3282152771321175e-05,1.3282152771321175e-05,0.0,0.0,0.0,2.656430554264235e-05,0.0,0.0,0.0,0.0,1.3282152771321175e-05,0.0,0.0,0.0,0.0,1.3282152771321175e-05,0.0,0.0,0.0,1.3282152771321175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3282152771321175e-05,0.0,0.0,1.3282152771321175e-05,0.0,0.0,0.0,0.0,1.3282152771321175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3282152771321175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3282152771321175e-05,0.0
3G3C,0.09444254665015586,0.00028822750757931593,0.6372603441649942,0.028523848157478972,0.0019215167171954396,0.027488364148768093,0.06918527691190914,0.0030103761902728556,0.014165848242879713,0.00010675092873307998,0.06274819590930442,0.006010077287672402,0.0024445962679875313,0.0,0.046212477048550325,0.0,0.0012276356804304198,0.00021350185746615995,0.0020602929245484435,2.1350185746615995e-05,9.607583585977199e-05,0.00012810111447969597,2.1350185746615995e-05,0.0007045561296383278,0.0,2.1350185746615995e-05,1.0675092873307998e-05,6.405055723984799e-05,3.202527861992399e-05,5.337546436653999e-05,1.0675092873307998e-05,1.0675092873307998e-05,5.337546436653999e-05,0.0,8.540074298646398e-05,0.00014945130022631198,0.0,1.0675092873307998e-05,0.0,1.0675092873307998e-05,0.0,1.0675092873307998e-05,0.0,0.0,0.0,0.0,1.0675092873307998e-05,8.540074298646398e-05,2.1350185746615995e-05,0.0,0.0,0.0,0.0,0.0003202527861992399,0.00019215167171954397,1.0675092873307998e-05,4.270037149323199e-05,7.472565011315599e-05,0.0,3.202527861992399e-05,7.472565011315599e-05,0.0,0.0,0.0,0.0,0.0,5.337546436653999e-05,1.0675092873307998e-05,0.0,0.0,0.0,4.270037149323199e-05,5.337546436653999e-05,0.0,0.0,1.0675092873307998e-05,0.0,3.202527861992399e-05,1.0675092873307998e-05,0.0,0.0,0.0,0.0,0.0,4.270037149323199e-05,0.0,0.0,0.0,2.1350185746615995e-05,0.0,0.0,1.0675092873307998e-05,0.0,0.0,0.0,0.0,1.0675092873307998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1350185746615995e-05,0.0,0.0,0.0,1.0675092873307998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3G5A,0.19132209539647743,0.0008693022904225565,0.01889787587875123,0.07194421347040593,0.0468478343034243,0.25920326555295187,0.20271751455136441,0.006444175674654169,0.0400634968629526,3.779575175750246e-05,0.03552800665205231,0.06468742913296545,0.0391752966966513,0.0,0.015571849724091012,0.0,0.0014551364426638445,0.001663013077330108,0.0002078766346662635,0.00017008088290876105,0.00011338725527250737,0.00043465114521127826,0.00015118300703000984,0.0003023660140600197,0.0,0.0003590596416962733,9.448937939375614e-05,0.0,1.889787587875123e-05,1.889787587875123e-05,0.0,0.0,0.00011338725527250737,0.0,0.00032126388993877086,0.00011338725527250737,9.448937939375614e-05,0.0,1.889787587875123e-05,0.0,0.0,1.889787587875123e-05,1.889787587875123e-05,1.889787587875123e-05,3.779575175750246e-05,0.0,1.889787587875123e-05,9.448937939375614e-05,1.889787587875123e-05,5.669362763625369e-05,0.0,0.0,0.0,5.669362763625369e-05,1.889787587875123e-05,0.0,0.0,1.889787587875123e-05,1.889787587875123e-05,0.0,1.889787587875123e-05,0.0,0.0,0.0,0.0,0.0,9.448937939375614e-05,3.779575175750246e-05,0.0,1.889787587875123e-05,0.0,1.889787587875123e-05,7.559150351500492e-05,0.0,5.669362763625369e-05,0.00011338725527250737,0.0,0.0,0.0,5.669362763625369e-05,1.889787587875123e-05,1.889787587875123e-05,0.0,1.889787587875123e-05,0.0,3.779575175750246e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.889787587875123e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.889787587875123e-05,1.889787587875123e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3G5B,0.20100067440715966,0.0007746568725735013,0.08021799755755245,0.06134371069755573,0.05590288536901008,0.2444543681534003,0.2036162805533784,0.005850937790496327,0.03361099465942438,9.113610265570603e-05,0.048557315494960174,0.008384521444324954,0.004611486794378725,9.113610265570603e-06,0.04238740134516888,0.0,0.0015037456938191496,0.002497129212766345,0.00046479412354410077,1.8227220531141207e-05,0.0007199752109800777,0.00043745329274738897,0.0002460674771704063,0.0007017479904489365,0.0,8.202249239013543e-05,0.0,8.202249239013543e-05,0.00012759054371798846,0.00020961303610812388,3.6454441062282414e-05,0.0,0.00010936332318684724,0.0,0.0003463171900916829,0.00011847693345241784,4.5568051327853014e-05,0.0,9.113610265570603e-06,4.5568051327853014e-05,0.0,4.5568051327853014e-05,2.734083079671181e-05,0.0,4.5568051327853014e-05,0.0,9.113610265570603e-06,0.00011847693345241784,2.734083079671181e-05,3.6454441062282414e-05,9.113610265570603e-06,0.0,0.0,0.0002551810874359769,7.290888212456483e-05,0.0,2.734083079671181e-05,3.6454441062282414e-05,7.290888212456483e-05,4.5568051327853014e-05,5.468166159342362e-05,1.8227220531141207e-05,9.113610265570603e-06,0.0,0.0,0.0,1.8227220531141207e-05,1.8227220531141207e-05,0.0,0.0,0.0,4.5568051327853014e-05,7.290888212456483e-05,0.0,9.113610265570603e-06,3.6454441062282414e-05,0.0,9.113610265570603e-06,1.8227220531141207e-05,0.0,2.734083079671181e-05,1.8227220531141207e-05,2.734083079671181e-05,2.734083079671181e-05,1.8227220531141207e-05,0.0,0.0,0.0,2.734083079671181e-05,0.0,0.0,9.113610265570603e-06,9.113610265570603e-06,2.734083079671181e-05,0.0,0.0,0.0,0.0,9.113610265570603e-06,0.0,9.113610265570603e-06,0.0,0.0,0.0,9.113610265570603e-06,0.0,0.0,0.0,0.0,0.0,9.113610265570603e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.113610265570603e-06,9.113610265570603e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3G5C,0.2647249023513283,0.000795416332548695,0.03713236245117566,0.036712020486820665,0.07485320365244832,0.273506816006622,0.14293566827905532,0.003944747665485398,0.017563827310587445,9.053519232261569e-05,0.03776610879743397,0.034157634703432575,0.02179311415194392,0.0,0.04572027212292092,0.0,0.001306293489226312,0.0023603817998396233,0.00021987118135492382,7.113479396776947e-05,0.0004656095605163093,0.0003039395742259241,0.00021987118135492382,0.0005690783517421558,0.0,0.00037507436819369356,0.00011640239012907732,3.880079670969244e-05,9.70019917742311e-05,0.00012933598903230813,5.173439561292325e-05,6.466799451615406e-06,0.00018107038464523138,0.0,0.00027160557696784705,9.053519232261569e-05,3.233399725807703e-05,1.2933598903230812e-05,5.173439561292325e-05,8.406839287100028e-05,0.0,1.2933598903230812e-05,1.940039835484622e-05,6.466799451615406e-06,3.880079670969244e-05,6.466799451615406e-06,0.0,0.000206937582451693,1.2933598903230812e-05,1.940039835484622e-05,6.466799451615406e-06,0.0,0.0,0.00012286918958069273,7.760159341938488e-05,0.0,1.2933598903230812e-05,2.5867197806461625e-05,5.173439561292325e-05,3.880079670969244e-05,1.940039835484622e-05,1.2933598903230812e-05,0.0,0.0,0.0,0.0,3.233399725807703e-05,6.466799451615406e-06,0.0,0.0,0.0,0.00011640239012907732,6.466799451615406e-05,0.0,5.173439561292325e-05,1.940039835484622e-05,0.0,3.233399725807703e-05,1.940039835484622e-05,1.2933598903230812e-05,1.940039835484622e-05,6.466799451615406e-06,5.173439561292325e-05,1.940039835484622e-05,1.940039835484622e-05,0.0,0.0,0.0,6.466799451615406e-06,0.0,0.0,1.2933598903230812e-05,0.0,3.233399725807703e-05,0.0,6.466799451615406e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.466799451615406e-06,6.466799451615406e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.466799451615406e-06,6.466799451615406e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3G7A,0.14445937097830258,0.00180059154229979,0.018378451604163373,0.0654647671084419,0.057839064369736515,0.39368607617800455,0.15982366620758168,0.005029238445733896,0.04303921789979906,8.466731390124405e-05,0.030102052335688967,0.03534013682237926,0.021640965433157976,0.0,0.01678106161522657,0.0,0.001027296742001761,0.0013716104852001536,0.00025400194170373215,8.466731390124405e-05,9.031180149466031e-05,0.0005080038834074643,0.0002257795037366508,0.0003499582307918087,0.0,0.0004628479826601341,9.031180149466031e-05,3.951141315391389e-05,5.080038834074643e-05,0.0001636901402090718,2.2577950373665078e-05,0.0,0.00011853423946174167,0.0,0.0003330247680115599,4.5155900747330155e-05,3.951141315391389e-05,5.644487593416269e-06,0.00014111218983540674,3.386692556049762e-05,0.0,5.64448759341627e-05,1.693346278024881e-05,4.5155900747330155e-05,5.080038834074643e-05,0.0,5.644487593416269e-06,0.00011853423946174167,3.386692556049762e-05,2.2577950373665078e-05,1.693346278024881e-05,0.0,0.0,0.00012417872705515793,3.951141315391389e-05,0.0,1.1288975186832539e-05,2.822243796708135e-05,4.5155900747330155e-05,2.822243796708135e-05,0.0,1.693346278024881e-05,0.0,0.0,5.644487593416269e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.33783387144115e-05,3.951141315391389e-05,0.0,4.5155900747330155e-05,2.822243796708135e-05,0.0,5.644487593416269e-06,1.693346278024881e-05,1.693346278024881e-05,0.0,5.644487593416269e-06,5.644487593416269e-06,5.644487593416269e-06,5.644487593416269e-06,1.1288975186832539e-05,0.0,0.0,1.1288975186832539e-05,5.644487593416269e-06,0.0,5.644487593416269e-06,1.1288975186832539e-05,5.644487593416269e-06,2.822243796708135e-05,5.644487593416269e-06,0.0,2.2577950373665078e-05,0.0,0.0,0.0,5.644487593416269e-06,5.644487593416269e-06,5.644487593416269e-06,1.1288975186832539e-05,0.0,0.0,0.0,0.0,5.644487593416269e-06,0.0,0.0,5.644487593416269e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.644487593416269e-06,0.0,0.0,0.0,0.0,5.644487593416269e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
